TAX_ID,Lat,Lon,NonResAssets_CombinedCode,CODEAB_CombinedCode,Entity2,Entity_Category,ENTITY,Status
31150004600000110210000000,43.03777566,-76.12080755,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000100170000000,43.03690417,-76.12074524,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000080050000000,43.0391626,-76.12031732,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000090250000000,43.03824379,-76.12026182,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000060310000000,43.03384722,-76.12025954,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000090240000000,43.03812217,-76.12023907,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000080060000000,43.03918402,-76.12014932,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000220430000000,43.04336844,-76.11990845,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000080080000000,43.03923496,-76.11986708,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000060140000000,43.04068743,-76.11983732,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000060140000000,43.04068743,-76.11983732,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000080160000000,43.03867267,-76.11976587,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000090140000000,43.03693967,-76.11976385,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000090130000000,43.03694054,-76.11958956,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070030000000,43.03660404,-76.1195745,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000220470010000,43.04383163,-76.11932585,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000220440000000,43.04350612,-76.11930991,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004600000090070000000,43.03769384,-76.11930849,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070100000000,43.03563611,-76.11911423,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070140000000,43.03518431,-76.11906309,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070250000000,43.03399487,-76.11895711,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070260000000,43.03392198,-76.11895571,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070300000000,43.03348597,-76.11892393,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070360000000,43.03280123,-76.1188726,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005200000070350000000,43.0329427,-76.11887153,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000150250000000,43.03699877,-76.11847225,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005300000130260000000,43.03292038,-76.11841388,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000010050000000,43.04140484,-76.11822937,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005300000120170000000,43.03374654,-76.11816322,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000170200000000,43.04002888,-76.11801298,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000170090000000,43.04053002,-76.11782684,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000160190000000,43.03914316,-76.11781082,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000210380000000,43.04385074,-76.11780149,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000010200000000,43.04086977,-76.1177327,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000170100000000,43.04054777,-76.1176911,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000150060000000,43.03704838,-76.11745727,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000010100000000,43.04144171,-76.11745561,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000010170000000,43.04088942,-76.11729419,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150004500000140230000000,43.03706633,-76.11681112,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000200360000000,43.04333805,-76.11654094,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150003700000200340000000,43.04293307,-76.11647274,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150005300000140030000000,43.03324099,-76.11642016,41806,41806,Rooming House/ Sro,Nontraditional Housing,ROOMING HOUSE/ SRO,Occupied
31150009200000060240000000,43.0377013,-76.16950202,41807,41807,Rest Home (Non-Medical),Nontraditional Housing,REST HOME (NON-MEDICAL),Occupied
31150009200000140170000000,43.03403711,-76.16743887,41807,41807,Rest Home (Non-Medical),Nontraditional Housing,REST HOME (NON-MEDICAL),Occupied
31150006800000010030000000,43.00022277,-76.14308267,41807,41807,Rest Home (Non-Medical),Nontraditional Housing,REST HOME (NON-MEDICAL),Occupied
31150008700000020080000000,43.03240807,-76.17229876,41808,41808,Hospitality House (Non-Profit),Nontraditional Housing,HOSPITALITY HOUSE (NON-PROFIT),No Information
31150004800000110140010000,43.04633458,-76.13404693,41808,41808,Hospitality House (Non-Profit),Nontraditional Housing,HOSPITALITY HOUSE (NON-PROFIT),Occupied
31150011300000070030010000,43.05883224,-76.1972105,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150008900000020060000000,43.03163216,-76.19405304,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150011100000270280000000,43.04838776,-76.19164749,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150011200000080050000000,43.05496024,-76.18709763,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150011200000080030000000,43.05518611,-76.18678454,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150011100000090070000000,43.05433921,-76.18590316,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150011000000110280000000,43.04620378,-76.1852301,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150010900000090300010000,43.05182212,-76.18262619,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150011000000080070000000,43.04951522,-76.18134822,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150009900000010010000000,43.04804582,-76.17919147,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009200000250010000000,43.03567241,-76.17707457,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009900000020050000000,43.04703461,-76.17653322,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010900000020120000000,43.05207769,-76.17646976,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010900000030260000000,43.05041183,-76.1759395,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010900000050170000000,43.04872797,-76.17104186,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150010700000090050000000,43.05706365,-76.17057912,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150010500000090240000000,43.04994838,-76.17048649,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010600000010170000000,43.05503011,-76.17023677,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010700000070040000000,43.05682959,-76.1677231,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010000000120090000000,43.04559065,-76.16706034,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007400000100190000000,43.0131722,-76.16663924,42500,42500,Bar,Alcohol Commercial,BAR,Vacant
31150010500000020200000000,43.05103448,-76.16553917,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010000000220090000000,43.04451041,-76.16282605,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000300000010040000000,43.07570387,-76.16239745,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007900000160060000000,43.01895965,-76.1610708,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007800000160230000000,43.0195466,-76.16028342,42500,42500,Bar,Alcohol Commercial,BAR,Vacant
31150000300000030170000000,43.07712992,-76.15999985,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010500000050090000000,43.05107338,-76.15923051,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009300000100060000000,43.03590016,-76.15912011,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009300000050260010000,43.03670833,-76.15884744,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000190140000000,43.04424348,-76.15790334,42500,42500,Bar,Alcohol Commercial,BAR,Vacant
31150000300000060040000000,43.08092727,-76.15659786,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007300000200190000000,43.00921182,-76.15625937,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000030040000000,43.04861272,-76.15625487,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000150050000000,43.04787917,-76.15584609,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000030080000000,43.0485888,-76.15582644,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000030100000000,43.04814119,-76.15570953,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000700000350150000000,43.06338803,-76.15567735,42500,42500,Bar,Alcohol Commercial,BAR,Vacant
31150010400000120010000000,43.05229387,-76.15549843,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000040110000000,43.04808593,-76.15501471,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000040020000000,43.04861082,-76.15482322,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000140020000000,43.04774146,-76.15376102,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000140020000000,43.04785515,-76.1537414,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000040070000000,43.04823722,-76.15372963,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010400000090050000000,43.05310589,-76.15366043,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000050180010000,43.04812809,-76.15351064,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000800000070120000000,43.06064278,-76.15348942,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000050010010000,43.04861009,-76.15348425,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010100000050150000000,43.04755211,-76.15340637,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000800000110240000000,43.06045765,-76.15288024,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150006900000060020000000,43.00177226,-76.15273839,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000700000320260000000,43.06467044,-76.15270213,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000800000100080000000,43.05938953,-76.15248348,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150001700000010020000000,43.05529473,-76.1523547,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010400000240020000000,43.05020658,-76.15144469,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010400000170030010000,43.05065006,-76.1512778,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010400000240050010000,43.0500979,-76.15117791,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010400000170010000000,43.0506373,-76.15093921,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150010300000160010000000,43.05063726,-76.14967814,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000700000250260000000,43.06876012,-76.14965365,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009400000190020000000,43.03799941,-76.14883586,42500,42500,Bar,Alcohol Commercial,BAR,Vacant
31150010200000020030000000,43.04854556,-76.14826722,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150009400000180160000000,43.03727823,-76.14746435,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150001600000020100000000,43.06076699,-76.14543332,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000900000240170000000,43.06297401,-76.14408951,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007100000200090000000,43.00277818,-76.14300771,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000500000401000000000,43.07552107,-76.1427546,42500,42500,Bar,Alcohol Commercial,BAR,No Information
31150007100000180190000000,43.00195105,-76.14266523,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007100000180190000000,43.00195105,-76.14266523,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150001500000110140000000,43.06286314,-76.14164908,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150007200000090200020000,43.00819842,-76.14113622,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150001100000100340000000,43.07232419,-76.1402423,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150001000000050150000000,43.07215297,-76.13956858,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003000000020450000000,43.05230389,-76.13895826,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000090010000000,43.04244793,-76.13687012,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000090030000000,43.04177635,-76.13679287,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000090030000000,43.0418236,-76.13679253,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000090030000000,43.04186258,-76.13679064,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000080150000000,43.04217944,-76.13650034,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000080170000000,43.04249145,-76.13648748,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004900000080170000000,43.04251574,-76.1362787,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003000000040150000000,43.05203176,-76.13371596,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002900000070010000000,43.05807947,-76.12342254,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004700000050010000000,43.04814102,-76.12122229,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002800000110270000000,43.05513852,-76.11921793,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004500000010290000000,43.04130932,-76.11918556,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150004500000010280000000,43.04104286,-76.11916816,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002800000070120000000,43.05720221,-76.11328773,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002800000060170000000,43.05690578,-76.11261766,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002400000010140000000,43.06873329,-76.11107673,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002400000160020000000,43.06865318,-76.1083774,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002400000040130000000,43.06892578,-76.10762007,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002400000150010000000,43.06868717,-76.10734774,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002300000060010010000,43.07613594,-76.10597871,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150002700000330100000000,43.0596592,-76.09843146,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003300000050090000000,43.05479994,-76.08775604,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003300000010090000000,43.05598831,-76.08669025,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003300000040010000000,43.05523411,-76.08520127,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150003300000050180000000,43.05472336,-76.08306015,42500,42500,Bar,Alcohol Commercial,BAR,Occupied
31150000200000130070000000,43.06968041,-76.16508035,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150000200000120040000000,43.07037914,-76.16466217,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150000300000010140000000,43.07532242,-76.16138067,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150000200000240150000000,43.06817216,-76.16070265,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150000700000130050000000,43.06606878,-76.15817831,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150000800000160110000000,43.05875765,-76.14991753,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),No Information
31150003300000050170000000,43.05461974,-76.08343318,42501,42501,Bar (X-Rated),Alcohol Commercial,BAR (X-RATED),Occupied
31150011700000030020000000,43.06442749,-76.16189185,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150011700000030020000000,43.06464656,-76.161754,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150000200000240220000000,43.06854307,-76.16165164,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150007000000090130000000,43.00278235,-76.15436949,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150010100000050110000000,43.04761551,-76.15246122,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150008400000230220000000,43.02627754,-76.14580191,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150009400000080020000000,43.03891909,-76.14578051,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150007200000100150000000,43.00785824,-76.14306077,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150005900000010480000000,43.01911368,-76.1382833,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150004700000050010000000,43.04813617,-76.12109862,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,Occupied
31150003700000220290000000,43.04161452,-76.11895068,45903,45903,Liquor Store,Alcohol Commercial,LIQUOR STORE,No Information
31150011400000010080000000,43.05686197,-76.18387208,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150011400000010070000000,43.05756944,-76.1834158,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010800100020430010000,43.05649205,-76.18267385,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010800100020430010000,43.0570646,-76.18253482,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150011500000010020000000,43.05846615,-76.17892618,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010800100020190000000,43.053426,-76.17704968,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010600000090170010000,43.05399191,-76.16963963,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010600000090160020000,43.05400818,-76.16805551,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010600000100070000000,43.05332463,-76.16695308,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010600000110050020000,43.05333816,-76.16465674,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
31150010600000070070010000,43.05367304,-76.16461902,43100,43100,Auto Dealership,Auto Commercial,AUTO DEALERSHIP,Occupied
