objectid,ntm_stop_i,ntm_feed_i,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,Count
80567,80567,66,6218,TeaMelSE,Teall Ave & Melrose Ave,,43.06424100000,-76.12259500000,,1
79701,79701,66,6210,TeaMoyNW,Teall Ave & Mooney Ave,,43.06285300000,-76.12258500000,,1
84803,84803,66,13243,GrtTeaNE,Grant Blvd & Teall Ave,,43.07201200000,-76.12256800000,,1
85939,85939,66,10553,JmsTeaNE,James St & Teall Ave,,43.06512700000,-76.12256800000,,1
79700,79700,66,6211,TeaSauSW,Teall Ave & Shuart Ave,,43.06275500000,-76.12256000000,,1
82999,82999,66,2199,EgeBasNX,E.Genesee St & Bassett St,,43.04655900000,-76.12255200000,,1
79838,79838,66,6205,TeaMpoNW,Teall Ave & Mariposa St,,43.06209200000,-76.12254900000,,1
79696,79696,66,6216,TeaEldSE,Teall Ave & Eldorado St,,43.06345300000,-76.12254700000,,1
79869,79869,66,6209,TeaMoyNE,Teall Ave & Mooney Ave,,43.06303200000,-76.12252300000,,1
80442,80442,66,6207,TeaMpoNE,Teall Ave & Mariposa St,,43.06208300000,-76.12247500000,,1
82814,82814,66,6201,TeaBoeNW,Teall Ave & Boyden St,,43.06108000000,-76.12246500000,,1
85532,85532,66,7602,220SmalN,220 Small Rd,,43.02166300000,-76.12244900000,,1
83012,83012,66,6195,TeaScuNW,Teall Ave & Schuler St,,43.06016700000,-76.12240400000,,1
79837,79837,66,6204,TeaBoeSE,Teall Ave & Boyden St,,43.06112500000,-76.12239000000,,1
80537,80537,66,14779,JmsTeaSE,James St & Teall Ave,,43.06516300000,-76.12237100000,,1
85581,85581,66,10678,JamTeaSE,James St & Teall Ave,,43.06516300000,-76.12237100000,,1
82014,82014,66,6072,TeaHebNW,Teall Ave & Herbst Ave,,43.05930800000,-76.12234400000,,1
83014,83014,66,6193,TeaScuSE,Teall Ave & Schuler St,,43.05998800000,-76.12231800000,,1
83013,83013,66,6196,TeaKieSE,Teall Ave & Kinne St,,43.05959400000,-76.12229400000,,1
83872,83872,66,1671,LacBrsSE,Lancaster Ave & Broad St,,43.03017600000,-76.12228600000,,1
82539,82539,66,2487,TeaRbsNW,Teall Ave & Robinson St,,43.05834100000,-76.12227200000,,1
82432,82432,66,2488,TeaRbsSE,School Teall Ave & Robinson St,,43.05821500000,-76.12222300000,,1
85767,85767,66,6009,LacHefNW,Lancaster Ave & Hertford St,,43.02862800000,-76.12221500000,,1
85766,85766,66,6008,LacHefEX,Lancaster Ave & Hertford St,,43.02855600000,-76.12216600000,,1
81953,81953,66,10775,TeaCraNW,Teall Ave & Craton St,,43.05692600000,-76.12216300000,,1
85563,85563,66,6026,LacAnoWX,Lancaster Ave & Andover Rd,,43.02772300000,-76.12213000000,,1
83059,83059,66,10502,TeaCraSE,Teall Ave & Craton ST,,43.05680100000,-76.12211400000,,1
85560,85560,66,6021,LacAnoSE,Lancaster Ave & Andover Rd,,43.02775000000,-76.12209300000,,1
83152,83152,66,10776,TeaHawNW,Teall Ave & Hawley Ave,,43.05571700000,-76.12209200000,,1
83056,83056,66,10501,TeaVanSE,School Teall Ave & Vann St,,43.05626300000,-76.12207800000,,1
83057,83057,66,10500,TeaHawSE,Teall Ave & Hawley Ave,,43.05559200000,-76.12204200000,,1
81617,81617,66,6896,TeaBunNW,Teall Ave & Burnet Ave,,43.05434800000,-76.12200800000,,1
84651,84651,66,7991,LacYorSE,Lancaster Ave & York St,,43.02655900000,-76.12198400000,,1
80042,80042,66,9560,220SmalS,220 Small Rd,,43.02169800000,-76.12191900000,,1
81736,81736,66,10122,LanMeaNW,Lancaster Ave & Meadowbrook Dr,,43.02475100000,-76.12190100000,,1
83155,83155,66,10779,TeaCanNW,Teall Ave & Canal St,,43.05250300000,-76.12187500000,,1
81614,81614,66,6893,BunTeaNE,Burnet Ave & Teall Ave,,43.05433800000,-76.12184700000,,1
82881,82881,66,5998,LacMedSE,Lancaster Ave & Meadowbrook Dr,,43.02462600000,-76.12181500000,,1
82118,82118,66,10498,TeaCanSE,Teall Ave & Canal St,,43.05241400000,-76.12180100000,,1
85278,85278,66,6895,BunTeaSE,Burnet Ave & Teall Ave,,43.05432000000,-76.12174900000,,1
85163,85163,66,10780,TeaLynNW,Teall Ave & Lynch St,,43.05083800000,-76.12174300000,,1
82875,82875,66,5996,MedLacNE,Meadowbrook Dr & Lancaster Ave,,43.02483100000,-76.12174100000,,1
80873,80873,66,10593,ColLanSW,E Colvin St & Lancaster Ave,,43.02190400000,-76.12169700000,,1
82119,82119,66,10497,TeaLynSE,Teall Ave & Lynch St,,43.05068600000,-76.12169400000,,1
85162,85162,66,10781,TeaEriNW,Teall Ave & Erie Blvd E,,43.04969200000,-76.12168300000,,1
83602,83602,66,6465,GrtGrdNE,Grant Ter & Grant Blvd,,43.07171500000,-76.12168000000,,1
81155,81155,66,478,JamHixSW,James St & Hixson Ave,,43.06550200000,-76.12167900000,,1
84804,84804,66,13242,GrtGrnNW,Grant Ter & Grant Blvd,,43.07175100000,-76.12164300000,,1
81084,81084,66,10606,LanColNW,Lancaster Ave & E Colvin St,,43.02202000000,-76.12163500000,,1
81914,81914,66,13234,GrtGrdNE,Grant Ter & Grant Blvd,,43.07169700000,-76.12158100000,,1
80446,80446,66,497,JamHixNE,James St & Hixson Ave,,43.06562700000,-76.12153100000,,1
81284,81284,66,374,EfaColSW,E.Fayette St & Columbus Ave,,43.04829500000,-76.12148800000,,1
85541,85541,66,9858,ColEriSE,Columbus Ave & Erie Blvd E,,43.04923500000,-76.12148600000,,1
82994,82994,66,2193,ColEgeNW,Columbus Ave & E.Genesee St,,43.04621800000,-76.12148000000,,1
85160,85160,66,10783,ColLexNW,Columbus Ave & Lexington Ave,,43.04721200000,-76.12144100000,,1
84605,84605,66,367,ColEfaNW,Columbus Ave & E.Fayette St,,43.04836700000,-76.12141400000,,1
85161,85161,66,10782,ColLomNW,Columbus Ave & Lombard Ave,,43.04858200000,-76.12141400000,,1
82998,82998,66,2197,EgeColNE,E.Genesee St & Columbus Ave,,43.04609300000,-76.12138100000,,1
82121,82121,66,10495,ColLexSE,Columbus Ave & Lexington Ave,,43.04708600000,-76.12137900000,,1
82120,82120,66,10496,ColFaySE,Columbus Ave & E Fayette St,,43.04823200000,-76.12136500000,,1
84620,84620,66,2205,EgeColSW,E.Genesee St & Columbus Ave,,43.04603000000,-76.12135600000,,1
80636,80636,66,11190,FayColNE,E Fayette St & Columbus Ave,,43.04833100000,-76.12129100000,,1
83179,83179,66,10192,WinRidNW,Winding Ridge Rd North,,43.01593200000,-76.12090600000,,1
83177,83177,66,10194,WinRidEX,Winding Ridge Rd North,,43.01620100000,-76.12088000000,,1
80875,80875,66,10594,MeaBucSW,Meadowbrook Dr & Buckingham Ave,,43.02473200000,-76.12070500000,,1
82876,82876,66,5991,BukMedWX,Buckingham Ave & Meadowbrook Dr,,43.02493800000,-76.12064200000,,1
82878,82878,66,5993,BukMedSE,Buckingham Ave & Meadowbrook Dr,,43.02502700000,-76.12059300000,,1
82028,82028,66,10791,MeaBucNW,Meadowbrook Dr & Buckingham Ave,,43.02543000000,-76.12056800000,,1
85257,85257,66,12718,ColBucSW,E Colvin St & Buckingham Ave,,43.02197400000,-76.12042600000,,1
81229,81229,66,5481,EucMajSX,Euclid Ave & Maryland Ave,,43.03673700000,-76.12041100000,,1
82367,82367,66,7636,HennLM,Henninger HS Depart,ROBINSON ST & SUNSTRUCK DR,43.05793600000,-76.12037200000,,1
83597,83597,66,483,JamRugNW,James St & Rugby Rd,,43.06625300000,-76.12025800000,,1
80872,80872,66,10592,ColBucNE,E Colvin St & Buckingham Ave,,43.02201900000,-76.12024100000,,1
81156,81156,66,479,JamRugSX,James St & Rugby Rd,,43.06621700000,-76.12019600000,,1
81462,81462,66,5479,EucMajNE,Euclid Ave & Maryland Ave,,43.03678100000,-76.12018900000,,1
84732,84732,66,14513,WinRidSX,Winding Ridge Rd South,,43.01474100000,-76.12013100000,,1
82968,82968,66,385,EfaWesSW,E.Fayette St & Westcott St,,43.04826700000,-76.12010600000,,1
82436,82436,66,17482,WinRidSE,Winding Ridge Rd South,,43.01470500000,-76.11990900000,,1
84322,84322,66,1635,EgeWesSW,E.Genesee St & Westcott St,,43.04557200000,-76.11987700000,,1
82966,82966,66,380,EfaWesNE,E.Fayette St & Westcott St,,43.04831100000,-76.11985900000,,1
80835,80835,66,6106,ChiChiSE,Chinook Dr S & Chinook Dr,,43.01768600000,-76.11984200000,,1
80263,80263,66,6085,ChiChiNE,Chinook Rd & Chinook Rd S,,43.01773900000,-76.11974300000,,1
81569,81569,66,10202,WesGenWX,Westcott St & E Genesee St,,43.04512400000,-76.11969200000,,1
81571,81571,66,10201,WesGenSE,Westcott St & E Genesee St,,43.04551800000,-76.11967900000,,1
82599,82599,66,7652,HeAr,Henninger HS Arrival,,43.05798900000,-76.11964400000,,1
80337,80337,66,5821,WesHwtNW,Westcott St & Hawthorne St,,43.04412100000,-76.11960800000,,1
81517,81517,66,2214,EgeWesNE,E.Genesee St & Westcott St,,43.04559000000,-76.11960500000,,1
84701,84701,66,10218,GenWesNE,E Genesee St & Westcott St,,43.04559000000,-76.11960500000,,1
84396,84396,66,6479,GrdGeoSW,Grant Blvd & George St,,43.07061200000,-76.11958300000,,1
81612,81612,66,6890,BunGrwSW,Burnet Ave & Greenway Ave,,43.05492700000,-76.11955100000,,1
83218,83218,66,5813,WesHwtSE,Westcott St & Hawthorne St,,43.04397800000,-76.11953400000,,1
83894,83894,66,17368,GoldstLM,Goldstein Student Center,,43.01613700000,-76.11949900000,,1
79543,79543,66,5983,MedKegSW,Meadowbrook Dr & Kensington Pl,,43.02584100000,-76.11943200000,,1
80345,80345,66,5841,WesDllNW,Westcott St & Dell St,,43.04205300000,-76.11942600000,,1
79650,79650,66,5843,WesDllSE,Westcott St & Dell St,,43.04191900000,-76.11935300000,,1
79544,79544,66,5980,MedKegNE,Meadowbrook Dr & Kensington Pl,,43.02607300000,-76.11934500000,,1
81930,81930,66,6889,BunGrwNE,Burnet Ave & Greenway Ave,,43.05502500000,-76.11932800000,,1
82758,82758,66,5851,HrvWesNE,Harvard Pl & Westcott St,,43.04154300000,-76.11924200000,,1
81021,81021,66,5880,WesAvdNW,Westcott St & Avondale Pl,,43.03957300000,-76.11922100000,,1
79843,79843,66,5869,WesCcpSE,Westcott St & Concord Pl,,43.03971600000,-76.11917200000,,1
85556,85556,66,5946,WesCdoNW,Westcott St & Clarendon St,,43.03867800000,-76.11913700000,,1
85557,85557,66,5941,WesClqSE,Westcott St & Clarke St,,43.03889300000,-76.11911200000,,1
83319,83319,66,1714,EucWesSW,Euclid Ave & Westcott St,,43.03682500000,-76.11905400000,,1
83598,83598,66,481,JamCooSW,James St & Cook Ave,,43.06681600000,-76.11902300000,,1
84136,84136,66,6136,SmlLbmSW,Small Rd & Lambreth Ln,,43.02152500000,-76.11900800000,,1
83604,83604,66,7745,SmlLbmNX,Small Rd & Lambreth Ln,,43.02156100000,-76.11898300000,,1
83315,83315,66,1713,WesEucNW,Westcott St & Euclid Ave,,43.03687800000,-76.11898000000,,1
83850,83850,66,10465,WstEucNW,Westcott St & Euclid Ave,,43.03693200000,-76.11897900000,,1
83596,83596,66,484,JamPecNE,James St & Peck Ave,,43.06695900000,-76.11883700000,,1
82618,82618,66,10741,EucWstNE,Euclid Ave & Westcott St,,43.03686000000,-76.11883200000,,1
81970,81970,66,6482,GrdVigNE,Grant Blvd & Village Dr,,43.07022600000,-76.11862100000,,1
83770,83770,66,14488,SkyLamEN,Skytop Rd & Lambreth Ln,,43.01482000000,-76.11842800000,,1
85336,85336,66,5967,WesBrsSE,Westcott St & Broad St,,43.03022600000,-76.11833800000,,1
85331,85331,66,5968,BrsWesNE,Broad St & Westcott St,,43.03045000000,-76.11831300000,,1
83926,83926,66,9108,EgeCagSW,E Genesee St & Cambridge St,,43.04554400000,-76.11828500000,,1
83912,83912,66,6115,LbmChiNW,Lambreth Ln & Chinook Dr,,43.01860600000,-76.11824900000,,1
80874,80874,66,10596,MeaWesSW,Meadowbrook Dr & Westcott St,,43.02631400000,-76.11824700000,,1
84652,84652,66,7990,WesMedNW,Westcott St & Meadowbrook Dr,,43.02661800000,-76.11809800000,,1
80986,80986,66,1647,WesMedNE,Westcott St & Meadowbrook Dr.,,43.02679700000,-76.11804800000,,1
81516,81516,66,2215,EgeCagNX,E.Genesee St & Cambridge St,,43.04559700000,-76.11803800000,,1
83595,83595,66,487,JamHasSW,James St & Hastings Pl,,43.06728900000,-76.11802200000,,1
80804,80804,66,6109,ChiLbmSW,Chinook Dr & Lambreth Ln,,43.01873100000,-76.11798900000,,1
84416,84416,66,11611,MeaWesNE,Meadowbrook Dr & Westcott St,,43.02660900000,-76.11798700000,,1
80208,80208,66,5485,EucRsvSW,Euclid Ave & Roosevelt Ave,,43.03685900000,-76.11784400000,,1
83592,83592,66,12719,ColSloSW,E Colvin St & Slocum Dr,,43.02208800000,-76.11778600000,,1
85050,85050,66,5483,EucEudNE,Euclid Ave & Euclid Ter,,43.03688600000,-76.11777000000,,1
83849,83849,66,10464,HarCamNE,Harvard Pl & Cambridge St,,43.04162200000,-76.11773700000,,1
81392,81392,66,14503,SmaSloSW,Small Rd & Slocum Dr,,43.02159600000,-76.11772500000,,1
83396,83396,66,12048,SkyHalLM,Sky Hall,,43.01645700000,-76.11772200000,,1
85938,85938,66,10552,JamPauNW,James St & Paul Ave,,43.06751300000,-76.11765100000,,1
81278,81278,66,379,EfaAllSW,E.Fayette St & Allen St,,43.04823700000,-76.11731700000,,1
81285,81285,66,376,EfaAllNX,E.Fayette St & Allen St,,43.04827300000,-76.11718100000,,1
80447,80447,66,491,JamCllSW,James St & Clifton Pl,,43.06774500000,-76.11705800000,,1
81094,81094,66,11956,BroRosNE,Broad St & Roosevelt Ave,,43.03052000000,-76.11705400000,,1
84880,84880,66,2226,EgeAllSW,E.Genesee St & Allen St,,43.04552400000,-76.11703800000,,1
81929,81929,66,6888,BunDilSX,Burnet Ave & Dillaye Ave,,43.05563200000,-76.11699500000,,1
81923,81923,66,6886,BunDilNE,Burnet Ave & Dillaye Ave,,43.05570300000,-76.11687100000,,1
80201,80201,66,5487,EucSgaNE,Euclid Ave & Strong Ave,,43.03693900000,-76.11677100000,,1
84879,84879,66,2228,EgeAllNE,E.Genesee St & Allen St,,43.04556000000,-76.11676700000,,1
81046,81046,66,6124,100SloSW,100 Slocum Dr,,43.02095000000,-76.11665300000,,1
80444,80444,66,499,JamMilNW,James St & Mildred Ave,,43.06798600000,-76.11663800000,,1
82192,82192,66,6128,100SloNE,100 Slocum Dr,,43.02099500000,-76.11661600000,,1
80445,80445,66,496,JamMilSX,James St & Mildred Ave,JAMES ST & MILDRED AVE,43.06795900000,-76.11660100000,,1
83852,83852,66,10463,HarAllNE,Harvard Pl & Allen St,,43.04168300000,-76.11655200000,,1
82632,82632,66,11555,EucAllSW,Euclid Ave & Allen St,,43.03692100000,-76.11637600000,,1
81049,81049,66,6120,SloLbmWX,Slocum Dr & Lambreth Ln,,43.01825500000,-76.11627600000,,1
83178,83178,66,10195,SloLbmEX,Slocum Dr & Lambreth Ln,,43.01843400000,-76.11627500000,,1
82434,82434,66,17486,231SloNE,231 Slocum Dr,,43.01960700000,-76.11622400000,,1
81693,81693,66,5491,EucAllNE,Euclid Ave & Allen St,,43.03697400000,-76.11615400000,,1
82657,82657,66,10736,BroMeaSW,Broad St & Meadowbrook Dr,,43.03052800000,-76.11610400000,,1
81943,81943,66,8275,MedBrsNW,Meadowbrook Dr & Broad St,,43.03060900000,-76.11603000000,,1
81924,81924,66,6884,BunPevSW,Burnet Ave & Peat St,,43.05593500000,-76.11590800000,,1
84012,84012,66,8699,EfaPscNX,E. Fayette & Parkside Commons,,43.04828100000,-76.11586100000,,1
85166,85166,66,10784,GenFelSW,E Genesee St & Fellows Ave,,43.04542500000,-76.11585400000,,1
81926,81926,66,6883,BunPevNX,Burnet Ave & Peat St,,43.05600700000,-76.11580900000,,1
82843,82843,66,1759,JamShoSW,James St & Shotwell Pk,,43.06832600000,-76.11579800000,,1
84624,84624,66,11580,JmsShoSW,James St & Shotwell Park,,43.06830800000,-76.11577300000,,1
81722,81722,66,8240,BrsMedNE,Broad St & Meadowbrook Dr,,43.03059100000,-76.11575900000,,1
80876,80876,66,10599,MeaBroSE,Meadowbrook Dr & Broad St,,43.03050100000,-76.11575900000,,1
80581,80581,66,8121,Sho130WX,Shotwell Park & 130 Shotwell Park,,43.06708100000,-76.11571400000,,1
80357,80357,66,9150,EgeFelNX,E Genesee St & Fellows Ave,,43.04544200000,-76.11564400000,,1
83153,83153,66,10774,ShoJmsSE,Shotwell Park & James St,,43.06830700000,-76.11560100000,,1
85062,85062,66,500,ShoJamSE,Shotwell Park & James St,,43.06822700000,-76.11560100000,,1
84247,84247,66,6488,ShoMelNW,Shotwell Park & Melrose Ave,,43.06470800000,-76.11554600000,,1
85613,85613,66,17866,Sho222WX,Shotwell Park & 222 Shotwell Park,,43.06360700000,-76.11544900000,,1
84020,84020,66,8123,Sho248WX,Shotwell Park & 248 Shotwell Park,,43.06275600000,-76.11537700000,,1
83851,83851,66,10462,HarFelNE,Harvard Pl & Fellows Ave,,43.04174500000,-76.11534300000,,1
80576,80576,66,8125,Sho139EX,Shotwell Park & 139 Shotwell Park,,43.06752800000,-76.11533100000,,1
81978,81978,66,6485,EawGrdNE,Eastwood Rd & Grant Blvd,,43.06879100000,-76.11527900000,,1
82634,82634,66,11556,EucFelSW,Euclid Ave & Fellows Ave,,43.03699100000,-76.11525300000,,1
81131,81131,66,6490,ShoMelSE,Shotwell Park & Melrose Ave,,43.06453800000,-76.11506500000,,1
84019,84019,66,8124,Sho261EX,Shotwell Park & 261 Shotwell Park,,43.06249600000,-76.11501900000,,1
82055,82055,66,11044,EucFelNE,Euclid Ave & Fellows Ave,,43.03702700000,-76.11501900000,,1
82656,82656,66,10739,FelMonSE,Fellows Ave & Montana St,,43.03475300000,-76.11497400000,,1
79933,79933,66,8864,WmlDknWX,Westmoreland St & Dakin St,,43.04996300000,-76.11496900000,,1
81812,81812,66,10227,WesEriSE,Westmoreland Ave & Erie Blvd E,,43.05087600000,-76.11495500000,,1
82254,82254,66,17852,FelDakNW,Fellows Ave & Dakota St,,43.03272000000,-76.11486700000,,1
81723,81723,66,8241,MedFelSE,Meadowbrook Dr & Fellows Av,,43.03123400000,-76.11483200000,,1
82967,82967,66,381,WmlEfaNW,Westmoreland Ave & E.Fayette St,,43.04836000000,-76.11482400000,,1
80368,80368,66,16958,FelDakSE,Fellows Ave & Dakota St,,43.03261300000,-76.11481700000,,1
81093,81093,66,11954,FelMeaNW,Fellows Ave & Meadowbrook Dr,,43.03155700000,-76.11479500000,,1
81092,81092,66,11955,FelBroNW,Fellows Ave & Broad St,,43.03076000000,-76.11477200000,,1
82149,82149,66,8255,MoaFelNE,Montana St & Fellows Av,,43.03486000000,-76.11476400000,,1
82840,82840,66,8836,WmlEfaNE,Westmoreland Ave & E Fayette St,,43.04848500000,-76.11476200000,,1
82655,82655,66,10738,FelMeaSE,Fellows Ave & Meadowbrook Dr,,43.03115400000,-76.11468400000,,1
85252,85252,66,2165,EgeWmlSW,E.Genesee St & Westmoreland Ave,,43.04525400000,-76.11468200000,,1
81944,81944,66,8273,MedFelNW,Meadowbrook Dr & Fellows Av,,43.03149400000,-76.11462200000,,1
82738,82738,66,1718,EgeWmlNE,E.Genesee St & Westmoreland Ave,,43.04526200000,-76.11439800000,,1
83853,83853,66,10460,HouWesNE,Houston Ave&Westmoreland Ave,,43.04138600000,-76.11422100000,,1
85059,85059,66,506,JamHicSW,James St & Hickok Ave,,43.06846700000,-76.11421800000,,1
82633,82633,66,11557,EucWsmSW,Euclid Ave & Westmoreland Ave,,43.03704400000,-76.11408100000,,1
80341,80341,66,8262,MoaWmlSW,Montana St & Westmoreland Av,,43.03485000000,-76.11397400000,,1
81942,81942,66,8276,BrsWmlSW,Broad St & Westmoreland Av,,43.03060700000,-76.11397000000,,1
82056,82056,66,11043,EucWsmNE,Euclid Ave&Westmoreland Ave,,43.03709700000,-76.11380900000,,1
81185,81185,66,7863,BriSchLM,Brick School Terr,NORTH AVE & EASTWOOD RD,43.07135800000,-76.11368100000,,1
82345,82345,66,10600,MeaWesSW,Meadowbrook Dr & Westmoreland Ave,,43.03160000000,-76.11366000000,,1
82150,82150,66,8254,MoaWmlNE,Montana St & Westmoreland Av,,43.03491200000,-76.11360400000,,1
81132,81132,66,6493,SuyHicSW,Sunnycrest Rd & Hickok Ave,,43.06146500000,-76.11358900000,,1
83927,83927,66,9109,EgeCmbSW,E Genesee St & Cumberland Ave,,43.04508200000,-76.11357200000,,1
85061,85061,66,502,JamNorSX,James St & North Ave,JAMES ST & NORTH AVE,43.06850200000,-76.11352600000,,1
84350,84350,66,5521,MedWmlNE,Meadowbrook Dr & Westmoreland Ave,,43.03186900000,-76.11346200000,,1
81130,81130,66,6491,SuyHicNE,Sunnycrest Rd & Hickok Ave,,43.06151000000,-76.11339200000,,1
81901,81901,66,2172,EgeEllNE,E.Genesee St & Ellis St,,43.04509100000,-76.11332500000,,1
81699,81699,66,511,JamNorNE,James St & North Ave,,43.06856500000,-76.11330400000,,1
84615,84615,66,12720,ColWsmSW,E Colvin St. & Westmoreland Ave,,43.02231600000,-76.11327100000,,1
84415,84415,66,11631,ColWesNE,Colvin St & Westmoreland Ave,,43.02236100000,-76.11304800000,,1
85513,85513,66,6878,BunHicNE,Burnet Ave & Hickok Ave,,43.05673800000,-76.11296900000,,1
82636,82636,66,11558,EucCumSW,Euclid Ave & Cumberland Ave,,43.03708700000,-76.11290900000,,1
80343,80343,66,8263,MoaCuaSW,Montana St & Cumberland Av,,43.03488500000,-76.11287600000,,1
85060,85060,66,507,JamStdSW,James St & Stafford Ave,,43.06854600000,-76.11284700000,,1
80621,80621,66,2038,EbeBruSW,Erie Blvd E & Bruce St,,43.05176900000,-76.11270700000,,1
84413,84413,66,2041,EbeBruNX,Erie Blvd E & Bruce St,,43.05216300000,-76.11267000000,,1
82057,82057,66,11042,EucCumNE,Euclid Ave & Cumberland Ave,,43.03719400000,-76.11258800000,,1
82347,82347,66,10601,MeaCumSW,Meadowbrook Dr & Cumberland Pl,,43.03193900000,-76.11256100000,,1
83552,83552,66,1733,EgeSatSW,E.Genesee St & Salt Springs Rd,,43.04490200000,-76.11248600000,,1
82154,82154,66,8253,MoaCuaNE,Montana St & Cumberland Av,,43.03495600000,-76.11248100000,,1
81468,81468,66,5512,MedCubNE,Meadowbrook Dr & Cumberland Pl,,43.03218100000,-76.11244900000,,1
81486,81486,66,6516,SuyStdSW,Sunnycrest Rd & Stafford Ave,,43.06152700000,-76.11223200000,,1
82995,82995,66,2194,EgeSatNE,E.Genesee St & Salt Springs Rd,,43.04485700000,-76.11216600000,,1
81072,81072,66,2195,SatEgeNW,Salt Springs Rd & E.Genesee St,,43.04492900000,-76.11216500000,,1
81700,81700,66,513,JamMarSX,James St & Marlborough Rd,JAMES ST & MARLBOROUGH RD,43.06858100000,-76.11215600000,,1
79877,79877,66,10436,ScoScoNW,Scottholm Ter&Scottholm Blvd,,43.04352300000,-76.11205700000,,1
81128,81128,66,6495,SuyStdNE,Sunnycrest Rd & Stafford Ave,,43.06158900000,-76.11200900000,,1
81704,81704,66,516,JamMarNE,James St & Marlborough Rd,,43.06864400000,-76.11192100000,,1
80817,80817,66,9110,EgeScbSE,E Genesee St & Scottholm Blvd,,43.04471400000,-76.11190700000,,1
81080,81080,66,10602,MeaNotSW,Meadowbrook Dr & Nottingham Rd,,43.03225200000,-76.11185700000,,1
85514,85514,66,6877,BunStaSW,Burnet Ave & Stafford Ave,,43.05690700000,-76.11182100000,,1
84568,84568,66,5504,MedNomNW,Meadowbrook Dr & Nottingham Rd,,43.03263700000,-76.11177000000,,1
80737,80737,66,10457,NotMeaSE,Nottingham Rd & Meadowbrook Dr,,43.03227900000,-76.11174600000,,1
84419,84419,66,11618,NotBroNW,Nottingham Rd & Broad St,,43.03081900000,-76.11171200000,,1
84420,84420,66,11619,NotSpaNW,Nottingham Rd & Spaid Ave,,43.02937800000,-76.11164100000,,1
82362,82362,66,8237,NomBrsSE,Nottingham Rd & Broad St,,43.03067600000,-76.11163800000,,1
85515,85515,66,6875,BunStdNE,Burnet Ave & Stafford Ave,,43.05698700000,-76.11162300000,,1
81945,81945,66,8272,MedDakNW,Meadowbrook Dr & Dakota Av,,43.03285100000,-76.11158500000,,1
84353,84353,66,5528,NomSpdEX,Nottingham Rd & Spaid Ave,,43.02935100000,-76.11154200000,,1
81702,81702,66,515,JamFohSW,James St & Forest Hill Dr,,43.06861700000,-76.11153900000,,1
80741,80741,66,10459,HouSunSE,Houston Ave & Sunnyside Rd,,43.03811500000,-76.11153700000,,1
84424,84424,66,11944,MonMeaSW,Montana St & Meadowbrook Dr,,43.03491900000,-76.11153100000,,1
84354,84354,66,5529,SatBruSX,Salt Springs Rd & Bruce St,,43.04496400000,-76.11142500000,,1
85295,85295,66,8242,MedMoaNW,Meadowbrook Dr & Montana St,,43.03503500000,-76.11135800000,,1
81256,81256,66,5530,SatBruNE,Salt Springs Rd & Bruce St,,43.04504400000,-76.11122700000,,1
82635,82635,66,11559,EucHouSW,Euclid Ave & Houston Ave,,43.03703200000,-76.11118100000,,1
80742,80742,66,10458,MeaMonSE,Meadowbrook Dr & Montana St,,43.03482900000,-76.11111200000,,1
81081,81081,66,10603,EucHouSE,Euclid Ave & Houston Ave,,43.03699600000,-76.11095900000,,1
83471,83471,66,6523,SuyFohSX,Sunnycrest Rd & Forest Hill Dr,,43.06159700000,-76.11091100000,,1
81703,81703,66,517,JamLilSX,James St & Lillian Ave,JAMES ST & LILLIAN AVE,43.06865200000,-76.11066200000,,1
80329,80329,66,6524,SuyFohNE,Sunnycrest Rd & Forest Hill Dr,,43.06165000000,-76.11061500000,,1
84828,84828,66,520,JamLilNE,James St & Lillian Ave,,43.06871400000,-76.11041500000,,1
79766,79766,66,11560,EucMeaNW,Euclid Ave & Meadowbrook Dr,,43.03652000000,-76.11034300000,,1
81946,81946,66,8271,EucMedNE,Euclid Av & Meadowbrook Dr,,43.03648500000,-76.11019500000,,1
82344,82344,66,8252,MedEucNW,Meadowbrook Dr & Euclid Av,,43.03665500000,-76.11018300000,,1
84830,84830,66,523,JamWobSW,James St & Woodbine Ave,,43.06866900000,-76.11018100000,,1
81258,81258,66,5535,SatFenNE,Salt Springs Rd & Fenway Dr,,43.04522200000,-76.11016600000,,1
79592,79592,66,8243,MedEucSE,Meadowbrook Dr & Euclid Av,,43.03631400000,-76.11013400000,,1
81746,81746,66,10437,ScoSctSW,Scottholm Blvd & Scott Ave,,43.04226700000,-76.10955500000,,1
79633,79633,66,6533,SuyWobSW,Sunnycrest Rd & Woodbine Ave,,43.06165800000,-76.10952800000,,1
81725,81725,66,8244,EucCfdSW,Euclid Av & Crawford Av,,43.03582100000,-76.10939500000,,1
82152,82152,66,8251,MedScmNW,Meadowbrook Dr & Scottholm Ter,,43.03772800000,-76.10935400000,,1
79635,79635,66,6531,SuyWobNE,Sunnycrest Rd & Woodbine Ave,,43.06172100000,-76.10933100000,,1
81259,81259,66,5538,SatGenSW,Salt Springs Rd & Genesee Park Dr,,43.04532800000,-76.10922800000,,1
85516,85516,66,6874,BunWobSX,Burnet Ave & Woodbine Ave,,43.05740500000,-76.10917900000,,1
81947,81947,66,8270,EucCfdNE,Euclid Av & Crawford Av,,43.03568700000,-76.10911100000,,1
84111,84111,66,5540,SatGenNE,Salt Springs Rd & Genesee Park Dr,,43.04540000000,-76.10900600000,,1
