YearBuilt,lat,lon,PNUMBR,DollarAmount,Program,Activity,TAXID,Full Address,,,,,,,,,
1898,-76.14742091,43.02735829,1910200300,20000,Lead,Syracuse Lead Project,3.12E+25,111-13 Borden Ave W,,,,,,,,,
1924,-76.14732375,43.01988523,1411201600,20000,Lead,Syracuse Lead Project,3.12E+25,217 Brighton Ave W,,,,,,,,,
1920,-76.14732359,43.07730739,378006800,20000,Lead,Syracuse Lead Project,3.12E+25,288 Ross Park,,,,,,,,,
1930,-76.14730254,43.06777517,332001900,20000,Lead,Syracuse Lead Project,3.12E+25,212 Gilbert Ave,,,,,,,,,
1914,-76.14729582,43.01588461,1414206800,20000,Lead,Syracuse Lead Project,3.12E+25,260 Calthrop Ave W,,,,,,,,,
1920,-76.1471656,43.016373,1470204000,20000,Lead,Syracuse Lead Project,3.12E+25,229 Pleasant Ave W,,,,,,,,,
1900,-76.14716451,43.01850662,1419206800,20000,Lead,Syracuse Lead Project,3.12E+25,224 Corning Ave W,,,,,,,,,
1922,-76.14716242,43.01594691,1414206700,20000,Lead,Syracuse Lead Project,3.12E+25,254-56 Calthrop Ave W,,,,,,,,,
1928,-76.14713044,43.06714036,332000400,20000,Lead,Syracuse Lead Project,3.12E+25,207 Gilbert Ave,,,,,,,,,
1920,-76.14707693,43.01014562,1405004700,20000,Lead,Syracuse Lead Project,3.12E+25,305 Ballantyne Rd,,,,,,,,,
1920,-76.1470485,43.02605974,1998002500,20000,Lead,Syracuse Lead Project,3.12E+25,104 Wood Ave,,,,,,,,,
1925,-76.14701899,43.06709535,332000300,20000,Lead,Syracuse Lead Project,3.12E+25,205 Gilbert Ave,,,,,,,,,
1890,-76.14696851,43.03044663,1847000800,20000,Lead,Syracuse Lead Project,3.12E+25,106 Kennedy St E,,,,,,,,,
1930,-76.14696181,43.06763779,332001701,20000,Lead,Syracuse Lead Project,3.12E+25,208 Gilbert Ave,,,,,,,,,
1915,-76.14685271,43.01503043,1472002000,20000,Lead,Syracuse Lead Project,3.12E+25,234 Primrose Ave,,,,,,,,,
1900,-76.14682814,43.064573,345006700,20000,Lead,Syracuse Lead Project,3.12E+25,210 John St,,,,,,,,,
1910,-76.14677021,43.05522661,939002600,20000,Lead,Syracuse Lead Project,3.12E+25,508 Hickory St,,,,,,,,,
1900,-76.14673321,43.01453793,1472000600,20000,Lead,Syracuse Lead Project,3.12E+25,231 Primrose Ave,,,,,,,,,
1900,-76.14670551,43.0649425,315001900,20000,Lead,Syracuse Lead Project,3.12E+25,237 Carbon St,,,,,,,,,
1890,-76.14668276,43.01891792,1450104100,20000,Lead,Syracuse Lead Project,3.12E+25,207 Lafayette Ave W,,,,,,,,,
1915,-76.14668078,43.02184416,1914003400,20000,Lead,Syracuse Lead Project,3.12E+25,411 Cannon St,,,,,,,,,
1900,-76.14665639,43.01808102,1419205200,20000,Lead,Syracuse Lead Project,3.12E+25,213 Corning Ave W,,,,,,,,,
1900,-76.14661368,43.05583573,958101500,20000,Lead,Syracuse Lead Project,3.12E+25,601 McBride St N,,,,,,,,,
1924,-76.14658488,43.06754843,332001400,20000,Lead,Syracuse Lead Project,3.12E+25,202 Gilbert Ave,,,,,,,,,
1900,-76.14657218,43.02404476,1995001500,20000,Lead,Syracuse Lead Project,3.12E+25,148 Webster Ave,,,,,,,,,
1930,-76.14656321,43.00362773,1427103500,20000,Lead,Syracuse Lead Project,3.12E+25,304 Ferndale Dr,,,,,,,,,
1930,-76.1465605,43.0056121,1432100300,20000,Lead,Syracuse Lead Project,3.12E+25,202 Glen Ave W,,,,,,,,,
1930,-76.14649509,43.00352089,1427103600,20000,Lead,Syracuse Lead Project,3.12E+25,306 Ferndale Dr,,,,,,,,,
1925,-76.146398,43.07747598,321003600,20000,Lead,Syracuse Lead Project,3.12E+25,275 Dale St,,,,,,,,,
1954,-76.14639303,43.0100954,1483000200,20000,Lead,Syracuse Lead Project,3.12E+25,111 Slayton Ave,,,,,,,,,
1930,-76.14636567,43.05670593,958102900,20000,Lead,Syracuse Lead Project,3.12E+25,614 McBride St N,,,,,,,,,
1915,-76.14635354,43.02205748,1994001500,20000,Lead,Syracuse Lead Project,3.12E+25,217-19 Warner Ave,,,,,,,,,
1900,-76.1463129,43.05886996,915006100,20000,Lead,Syracuse Lead Project,3.12E+25,702 Catherine St,,,,,,,,,
1959,-76.14626808,43.00800126,1403003700,20000,Lead,Syracuse Lead Project,3.12E+25,178 Anderson Ave,,,,,,,,,
1900,-76.14620501,43.02298545,1995004000,20000,Lead,Syracuse Lead Project,3.12E+25,246 Webster Ave,,,,,,,,,
1925,-76.1462031,43.06981279,317001000,20000,Lead,Syracuse Lead Project,3.12E+25,207 Cleveland Ave,,,,,,,,,
1926,-76.14618176,43.08054688,153001600,20000,Lead,Syracuse Lead Project,3.12E+25,300 Loma Ave,,,,,,,,,
1953,-76.14616016,43.00883337,1421002900,20000,Lead,Syracuse Lead Project,3.12E+25,164 Dawes Ave,,,,,,,,,
1885,-76.14615432,43.08379341,137004500,20000,Lead,Syracuse Lead Project,3.12E+25,330 Harford Rd,,,,,,,,,
1910,-76.14614145,43.06839038,328002200,20000,Lead,Syracuse Lead Project,3.12E+25,216 First North St,,,,,,,,,
1925,-76.14605959,43.07154518,320003900,20000,Lead,Syracuse Lead Project,3.12E+25,411 Craig St,,,,,,,,,
1915,-76.14605493,43.02207085,1994001300,20000,Lead,Syracuse Lead Project,3.12E+25,209-11 Warner Ave,,,,,,,,,
1920,-76.14600727,43.02687956,1979001600,20000,Lead,Syracuse Lead Project,3.12E+25,2003 Salina St S,,,,,,,,,
1920,-76.14600727,43.02687956,1979001600,20000,Lead,Syracuse Lead Project,3.12E+25,2003 Salina St S,,,,,,,,,
1930,-76.14595507,43.02676942,1979001700,20000,Lead,Syracuse Lead Project,3.12E+25,2009 Salina St S,,,,,,,,,
1890,-76.14588378,43.07081831,320003300,20000,Lead,Syracuse Lead Project,3.12E+25,336 Craig St,,,,,,,,,
1900,-76.14585508,43.02136654,1995006300,20000,Lead,Syracuse Lead Project,3.12E+25,338-40 Webster Ave,,,,,,,,,
1906,-76.145845,43.06515434,315003400,20000,Lead,Syracuse Lead Project,3.12E+25,230 Carbon St,,,,,,,,,
1930,-76.14581991,43.02826892,1810000400,20000,Lead,Syracuse Lead Project,3.12E+25,125 Borden Ave E,,,,,,,,,
1960,-76.14579973,43.00964203,1482001600,20000,Lead,Syracuse Lead Project,3.12E+25,134 Sheldon Ave,,,,,,,,,
1900,-76.14579061,43.07848203,319001800,20000,Lead,Syracuse Lead Project,3.12E+25,1520-22 Court St,,,,,,,,,
1960,-76.14578583,43.00947222,1482001800,20000,Lead,Syracuse Lead Project,3.12E+25,140 Sheldon Ave,,,,,,,,,
1953,-76.14575773,43.00885731,1421002700,20000,Lead,Syracuse Lead Project,3.12E+25,156 Dawes Ave,,,,,,,,,
1930,-76.14575194,43.07552696,378003500,20000,Lead,Syracuse Lead Project,3.12E+25,215 Ross Park,,,,,,,,,
1928,-76.14574115,42.99317741,1478000700,20000,Lead,Syracuse Lead Project,3.12E+25,141 Rosemont Dr,,,,,,,,,
1920,-76.14571247,43.06946049,317002901,20000,Lead,Syracuse Lead Project,3.12E+25,204 Cleveland Ave,,,,,,,,,
1920,-76.1457119,43.08154829,194002700,20000,Lead,Syracuse Lead Project,3.12E+25,1117 Wadsworth St,,,,,,,,,
1870,-76.14571179,43.0585468,950102400,20000,Lead,Syracuse Lead Project,3.12E+25,608 Laurel St E,,,,,,,,,
1900,-76.14566048,43.01376059,1467204700,20000,Lead,Syracuse Lead Project,3.12E+25,203-05 Ostrander Ave W,,,,,,,,,
1925,-76.14564332,43.06546786,385001300,20000,Lead,Syracuse Lead Project,3.12E+25,127 Spring St,,,,,,,,,
1890,-76.14561359,43.06370609,368002600,20000,Lead,Syracuse Lead Project,3.12E+25,808 Park St,,,,,,,,,
1900,-76.14559968,43.02326354,1995002400,20000,Lead,Syracuse Lead Project,3.12E+25,239 Webster Ave,,,,,,,,,
1910,-76.14557208,43.06816079,328001800,20000,Lead,Syracuse Lead Project,3.12E+25,208 First North St,,,,,,,,,
1950,-76.1455704,42.98953281,1479032600,20000,Lead,Syracuse Lead Project,3.12E+25,5562 Salina St S,,,,,,,,,
1920,-76.14555475,43.01863863,1419204400,20000,Lead,Syracuse Lead Project,3.12E+25,180 Corning Ave W,,,,,,,,,
1925,-76.14552983,43.07225847,320004800,20000,Lead,Syracuse Lead Project,3.12E+25,509-11 Craig St,,,,,,,,,
1900,-76.14549703,43.07076548,317002100,20000,Lead,Syracuse Lead Project,3.12E+25,231 Cleveland Ave,,,,,,,,,
1940,-76.14549656,43.06279272,368000300,20000,Lead,Syracuse Lead Project,3.12E+25,711 Park St,,,,,,,,,
1925,-76.14549459,43.08139728,194002500,20000,Lead,Syracuse Lead Project,3.12E+25,1111 Wadsworth St,,,,,,,,,
1920,-76.14546621,43.08267076,114004100,20000,Lead,Syracuse Lead Project,3.12E+25,820-22 Cadillac St,,,,,,,,,
1910,-76.14541066,43.05852236,953002100,20000,Lead,Syracuse Lead Project,3.12E+25,1207 Lodi St,,,,,,,,,
1920,-76.14539852,43.07248735,320005100,20000,Lead,Syracuse Lead Project,3.12E+25,517 Craig St,,,,,,,,,
1920,-76.1453586,43.01822,1419201900,20000,Lead,Syracuse Lead Project,3.12E+25,179-81 Corning Ave W,,,,,,,,,
1904,-76.14533528,43.07745304,321005100,20000,Lead,Syracuse Lead Project,3.12E+25,252 Dale St,,,,,,,,,
1925,-76.14533295,43.06907886,335102500,20000,Lead,Syracuse Lead Project,3.12E+25,200-02 Griffiths St,,,,,,,,,
1920,-76.14532261,43.07350077,334006600,20000,Lead,Syracuse Lead Project,3.12E+25,2218-20 Grant Blvd,,,,,,,,,
1900,-76.14531461,43.06932147,346000100,20000,Lead,Syracuse Lead Project,3.12E+25,113 Kappesser St,,,,,,,,,
1920,-76.14531237,43.06618121,385002700,20000,Lead,Syracuse Lead Project,3.12E+25,130 Spring St,,,,,,,,,
1955,-76.14530668,42.99458667,1494200800,20000,Lead,Syracuse Lead Project,3.12E+25,132 Warrington Rd W,,,,,,,,,
1926,-76.14524584,43.06671861,345008200,20000,Lead,Syracuse Lead Project,3.12E+25,414 John St,,,,,,,,,
1930,-76.14524558,43.01625384,1414204100,20000,Lead,Syracuse Lead Project,3.12E+25,194 Calthrop Ave W,,,,,,,,,
1910,-76.14521665,43.06489883,315002800,20000,Lead,Syracuse Lead Project,3.12E+25,218 Carbon St,,,,,,,,,
1910,-76.14519597,43.08083057,155001900,20000,Lead,Syracuse Lead Project,3.12E+25,246 Malverne Dr,,,,,,,,,
1961,-76.14517551,43.01032117,1482000100,20000,Lead,Syracuse Lead Project,3.12E+25,101 Sheldon Ave,,,,,,,,,
1875,-76.14516495,42.98871118,1479033400,20000,Lead,Syracuse Lead Project,3.12E+25,5600 Salina St S,,,,,,,,,
1929,-76.14514478,43.01521944,1414303100,20000,Lead,Syracuse Lead Project,3.12E+25,1131-33 Cannon St,,,,,,,,,
1920,-76.14512011,42.99459462,1494200700,20000,Lead,Syracuse Lead Project,3.12E+25,128 Warrington Rd W,,,,,,,,,
1920,-76.14509292,43.0179041,1464103100,20000,Lead,Syracuse Lead Project,3.12E+25,142 Newell St W,,,,,,,,,
1900,-76.14506501,43.05932286,650002000,20000,Lead,Syracuse Lead Project,3.12E+25,710 Laurel St E,,,,,,,,,
1880,-76.14505269,43.0274597,1907000600,20000,Lead,Syracuse Lead Project,3.12E+25,115 Beard Ave E,,,,,,,,,
1900,-76.14502472,43.06895456,335101800,20000,Lead,Syracuse Lead Project,3.12E+25,146-48 Griffiths St,,,,,,,,,
1930,-76.14500506,43.06520848,385000900,20000,Lead,Syracuse Lead Project,3.12E+25,117 Spring St,,,,,,,,,
1880,-76.14500211,43.06665203,334100600,20000,Lead,Syracuse Lead Project,3.12E+25,108 Grassman Ave,,,,,,,,,
1920,-76.14499669,43.02781551,1986000900,20000,Lead,Syracuse Lead Project,3.12E+25,1704 State St S,,,,,,,,,
1900,-76.14497946,43.0739384,341001300,20000,Lead,Syracuse Lead Project,3.12E+25,161 Hood Ave,,,,,,,,,
1890,-76.14494218,43.0574588,915003800,20000,Lead,Syracuse Lead Project,3.12E+25,618 Catherine St,,,,,,,,,
1960,-76.14492248,43.01024992,1405001300,20000,Lead,Syracuse Lead Project,3.12E+25,177 Ballantyne Rd,,,,,,,,,
1890,-76.1449048,43.02749757,1907000700,20000,Lead,Syracuse Lead Project,3.12E+25,117-19 Beard Ave E,,,,,,,,,
1890,-76.14485535,43.05812882,953001500,20000,Lead,Syracuse Lead Project,3.12E+25,1105 Lodi St,,,,,,,,,
1900,-76.14477949,43.05710705,915003400,20000,Lead,Syracuse Lead Project,3.12E+25,610 Catherine St,,,,,,,,,
1920,-76.14476202,43.03153695,1847001800,20000,Lead,Syracuse Lead Project,3.12E+25,237 Kennedy St E,,,,,,,,,
1953,-76.14475146,43.00891609,1421002200,20000,Lead,Syracuse Lead Project,3.12E+25,136 Dawes Ave,,,,,,,,,
1925,-76.14473717,43.02467568,1926100801,20000,Lead,Syracuse Lead Project,3.12E+25,100 Elk St,,,,,,,,,
1870,-76.14471256,43.06650619,334100501,20000,Lead,Syracuse Lead Project,3.12E+25,100-06 Grassman Ave,,,,,,,,,
1951,-76.14468239,43.00809438,1403002800,20000,Lead,Syracuse Lead Project,3.12E+25,138 Anderson Ave,,,,,,,,,
1927,-76.1446049,43.07477323,378001000,20000,Lead,Syracuse Lead Project,3.12E+25,151 Ross Park,,,,,,,,,
1920,-76.14460278,43.07028201,346001100,20000,Lead,Syracuse Lead Project,3.12E+25,153-55 Kappesser St,,,,,,,,,
1959,-76.14453332,43.00810313,1403002700,20000,Lead,Syracuse Lead Project,3.12E+25,134 Anderson Ave,,,,,,,,,
1900,-76.14452144,43.02513615,1926100201,20000,Lead,Syracuse Lead Project,3.12E+25,103 Elk St,,,,,,,,,
1900,-76.14451712,43.07039754,346001200,20000,Lead,Syracuse Lead Project,3.12E+25,159 Kappesser St,,,,,,,,,
1930,-76.14449641,43.0120514,1436001100,20000,Lead,Syracuse Lead Project,3.12E+25,157 Hall Ave,,,,,,,,,
1920,-76.14445508,43.0187524,1419203500,20000,Lead,Syracuse Lead Project,3.12E+25,146 Corning Ave W,,,,,,,,,
1900,-76.14444715,43.05942672,681100600,20000,Lead,Syracuse Lead Project,3.12E+25,119 Seward St,,,,,,,,,
1920,-76.14443062,43.0306365,1805000300,20000,Lead,Syracuse Lead Project,3.12E+25,121-23 Baker Ave,,,,,,,,,
1890,-76.14440621,43.00268095,1461100400,20000,Lead,Syracuse Lead Project,3.12E+25,135 Minerva St,,,,,,,,,
1900,-76.1443836,43.03053811,1805000400,20000,Lead,Syracuse Lead Project,3.12E+25,127 Baker Ave,,,,,,,,,
1920,-76.14438054,43.07352418,341000800,20000,Lead,Syracuse Lead Project,3.12E+25,141-43 Hood Ave,,,,,,,,,
1930,-76.14437117,43.02635553,1986002600,20000,Lead,Syracuse Lead Project,3.12E+25,1832 State St S,,,,,,,,,
1900,-76.14436092,43.01386139,1467201500,20000,Lead,Syracuse Lead Project,3.12E+25,167 Ostrander Ave W,,,,,,,,,
1920,-76.1443317,43.01975512,1450102900,20000,Lead,Syracuse Lead Project,3.12E+25,134 Lafayette Ave W,,,,,,,,,
1880,-76.1443308,43.06493447,385000400,20000,Lead,Syracuse Lead Project,3.12E+25,107 Spring St,,,,,,,,,
1920,-76.1442892,43.00172062,1481100400,20000,Lead,Syracuse Lead Project,3.12E+25,127-29 Seeley Ave,,,,,,,,,
1910,-76.14428184,42.9893038,1479031300,20000,Lead,Syracuse Lead Project,3.12E+25,5571 Salina St S,,,,,,,,,
1930,-76.14426211,43.07796338,349002600,20000,Lead,Syracuse Lead Project,3.12E+25,144 Kuhl Ave,,,,,,,,,
1926,-76.14418803,43.02758389,1986000600,20000,Lead,Syracuse Lead Project,3.12E+25,1721 State St S,,,,,,,,,
1920,-76.14416571,43.02604488,1986003300,20000,Lead,Syracuse Lead Project,3.12E+25,1912 State St S,,,,,,,,,
1915,-76.14413722,43.07556451,321000900,20000,Lead,Syracuse Lead Project,3.12E+25,135 Dale St,,,,,,,,,
1910,-76.14412819,43.06059738,650003400,20000,Lead,Syracuse Lead Project,3.12E+25,738 Laurel St E,,,,,,,,,
1920,-76.14411573,43.01834507,1419201000,20000,Lead,Syracuse Lead Project,3.12E+25,143-45 Corning Ave W,,,,,,,,,
1924,-76.14410949,43.07945106,319002800,20000,Lead,Syracuse Lead Project,3.12E+25,1720-22 Court St,,,,,,,,,
1910,-76.14410284,42.98829986,1479033200,20000,Lead,Syracuse Lead Project,3.12E+25,5617 Salina St S,,,,,,,,,
1850,-76.14406175,43.0739638,341002200,20000,Lead,Syracuse Lead Project,3.12E+25,140 Hood Ave,,,,,,,,,
1950,-76.14403664,43.00730652,1429102000,20000,Lead,Syracuse Lead Project,3.12E+25,116 Florence Ave W,,,,,,,,,
1900,-76.14403207,43.06852402,313007900,20000,Lead,Syracuse Lead Project,3.12E+25,1303 Butternut St,,,,,,,,,
1910,-76.14400597,43.07435901,378000500,20000,Lead,Syracuse Lead Project,3.12E+25,129 Ross Park,,,,,,,,,
1890,-76.14398633,43.00228835,1481101700,20000,Lead,Syracuse Lead Project,3.12E+25,120 Seeley Ave,,,,,,,,,
1920,-76.14396905,43.08141986,137000300,20000,Lead,Syracuse Lead Project,3.12E+25,109 Harford Rd,,,,,,,,,
1950,-76.14396526,42.99919027,1479024300,20000,Lead,Syracuse Lead Project,3.12E+25,4846 Salina St S,,,,,,,,,
1910,-76.14394147,43.06542586,313005800,20000,Lead,Syracuse Lead Project,3.12E+25,1107 Butternut St,,,,,,,,,
1910,-76.14394073,43.02706818,1986001400,20000,Lead,Syracuse Lead Project,3.12E+25,1813-15 State St S,,,,,,,,,
1900,-76.14393122,43.0704659,313009200,20000,Lead,Syracuse Lead Project,3.12E+25,1335 Butternut St,,,,,,,,,
1930,-76.14391222,43.07916958,355001500,20000,Lead,Syracuse Lead Project,3.12E+25,171 Malverne Dr,,,,,,,,,
1900,-76.14385663,43.0609201,650003800,20000,Lead,Syracuse Lead Project,3.12E+25,746 Laurel St E,,,,,,,,,
1925,-76.14382593,43.01296073,1457100700,20000,Lead,Syracuse Lead Project,3.12E+25,143 Matson Ave W,,,,,,,,,
1909,-76.1438084,42.98655613,1479035000,20000,Lead,Syracuse Lead Project,3.12E+25,5813 Salina St S,,,,,,,,,
1900,-76.14380831,43.07202965,317005700,20000,Lead,Syracuse Lead Project,3.12E+25,308 Cleveland Ave,,,,,,,,,
1915,-76.14380059,43.07957512,319002900,20000,Lead,Syracuse Lead Project,3.12E+25,1800-02 Court St,,,,,,,,,
1880,-76.14379376,43.03115826,1866011200,20000,Lead,Syracuse Lead Project,3.12E+25,617 Oakwood Ave,,,,,,,,,
1900,-76.14375669,43.00003097,1479023900,20000,Lead,Syracuse Lead Project,3.12E+25,4816 Salina St S,,,,,,,,,
1930,-76.14375142,43.02755972,1905002000,20000,Lead,Syracuse Lead Project,3.12E+25,322 Baker Ave,,,,,,,,,
1900,-76.1437438,43.07098918,313009700,20000,Lead,Syracuse Lead Project,3.12E+25,1345 Butternut St,,,,,,,,,
1900,-76.14373002,43.00402713,1479018801,20000,Lead,Syracuse Lead Project,3.12E+25,4452 Salina St S,,,,,,,,,
1925,-76.14370096,43.02339696,1903000300,20000,Lead,Syracuse Lead Project,3.12E+25,121 Amherst Ave,,,,,,,,,
1870,-76.14369679,42.98868608,1476001101,20000,Lead,Syracuse Lead Project,3.12E+25,120 Richfield Ave,,,,,,,,,
1880,-76.14368582,43.01632573,1414203100,20000,Lead,Syracuse Lead Project,3.12E+25,152 Calthrop Ave W,,,,,,,,,
1920,-76.14367533,43.03595874,1858002101,20000,Lead,Syracuse Lead Project,3.12E+25,1429 McBride St S,,,,,,,,,
1910,-76.14367407,43.07479287,378002200,20000,Lead,Syracuse Lead Project,3.12E+25,126-28 Ross Park,,,,,,,,,
1920,-76.14365202,43.03005057,1898001300,20000,Lead,Syracuse Lead Project,3.12E+25,215 Woodland Ave,,,,,,,,,
1914,-76.14364421,43.0311452,1866011300,20000,Lead,Syracuse Lead Project,3.12E+25,621-23 Oakwood Ave,,,,,,,,,
,-76.14359977,43.01884088,1419202800,20000,Lead,Syracuse Lead Project,3.12E+25,120 Corning Ave W,,,,,,,,,
1909,-76.14359688,43.0250996,1986004600,20000,Lead,Syracuse Lead Project,3.12E+25,2022 State St S,,,,,,,,,
1920,-76.14359099,43.02291329,1903000900,20000,Lead,Syracuse Lead Project,3.12E+25,120 Amherst Ave,,,,,,,,,
1876,-76.1435726,43.03139552,1847003200,20000,Lead,Syracuse Lead Project,3.12E+25,306 Kennedy St E,,,,,,,,,
1938,-76.14355929,43.07692147,349000050,20000,Lead,Syracuse Lead Project,3.12E+25,101 Kuhl Ave,,,,,,,,,
1934,-76.14354657,43.01580857,1414201000,20000,Lead,Syracuse Lead Project,3.12E+25,151 Calthrop Ave W,,,,,,,,,
1890,-76.14352064,43.028908,1805002001,20000,Lead,Syracuse Lead Project,3.12E+25,233-35 Baker Ave,,,,,,,,,
1890,-76.14352064,43.028908,1805002001,20000,Lead,Syracuse Lead Project,3.12E+25,233-35 Baker Ave,,,,,,,,,
1900,-76.14349466,43.05879608,623100700,20000,Lead,Syracuse Lead Project,3.12E+25,117 Douglas St,,,,,,,,,
1900,-76.14349202,43.02692881,1905002600,20000,Lead,Syracuse Lead Project,3.12E+25,344 Baker Ave,,,,,,,,,
1900,-76.14347575,43.06250168,468008400,20000,Lead,Syracuse Lead Project,3.12E+25,623 Park St,,,,,,,,,
0,-76.14346042,43.06381215,413101300,20000,Lead,Syracuse Lead Project,3.12E+25,932-34 Butternut St,,,,,,,,,
1910,-76.14345795,43.06372139,413101200,20000,Lead,Syracuse Lead Project,3.12E+25,928 Butternut St,,,,,,,,,
1915,-76.14341202,43.079758,319003200,20000,Lead,Syracuse Lead Project,3.12E+25,1814 Court St,,,,,,,,,
1920,-76.14339793,43.0199139,1479001100,20000,Lead,Syracuse Lead Project,3.12E+25,2842-46 Salina St S,,,,,,,,,
1911,-76.14339716,43.01581341,1414200900,20000,Lead,Syracuse Lead Project,3.12E+25,147 Calthrop Ave W,,,,,,,,,
1900,-76.14339029,43.07339559,341001600,20000,Lead,Syracuse Lead Project,3.12E+25,114-16 Hood Ave,,,,,,,,,
1900,-76.14337012,43.02572614,1986003500,20000,Lead,Syracuse Lead Project,3.12E+25,2001 State St S,,,,,,,,,
1900,-76.14333154,43.06866815,413105600,20000,Lead,Syracuse Lead Project,3.12E+25,1308 Butternut St,,,,,,,,,
1940,-76.14329682,43.07711705,339100600,20000,Lead,Syracuse Lead Project,3.12E+25,201 Hillside St,,,,,,,,,
1920,-76.14329578,43.01982418,1479001200,20000,Lead,Syracuse Lead Project,3.12E+25,2850-52 Salina St S,,,,,,,,,
1925,-76.14325784,43.07934707,355003200,20000,Lead,Syracuse Lead Project,3.12E+25,160 Malverne Dr,,,,,,,,,
1900,-76.14323757,43.01634023,1414202800,20000,Lead,Syracuse Lead Project,3.12E+25,140 Calthrop Ave W,,,,,,,,,
1910,-76.14321787,43.02636725,1926000401,20000,Lead,Syracuse Lead Project,3.12E+25,102 Elizabeth St,,,,,,,,,
1900,-76.14321535,43.06196302,480100500,20000,Lead,Syracuse Lead Project,3.12E+25,112 Schneider St,,,,,,,,,
1910,-76.14321118,43.0656657,413102900,20000,Lead,Syracuse Lead Project,3.12E+25,1112 Butternut St,,,,,,,,,
1920,-76.14317157,43.02256859,1958000300,20000,Lead,Syracuse Lead Project,3.12E+25,111 McAllister St,,,,,,,,,
1900,-76.14316292,43.0260882,1918000900,20000,Lead,Syracuse Lead Project,3.12E+25,213 Colvin St E,,,,,,,,,
1880,-76.14310594,43.02955618,1898002400,20000,Lead,Syracuse Lead Project,3.12E+25,226 Woodland Ave,,,,,,,,,
1920,-76.14310439,43.02343051,1903000700,20000,Lead,Syracuse Lead Project,3.12E+25,137 Amherst Ave,,,,,,,,,
1920,-76.14310439,43.02343051,1903000700,20000,Lead,Syracuse Lead Project,3.12E+25,137 Amherst Ave,,,,,,,,,
1920,-76.14306659,43.02388725,1986006400,20000,Lead,Syracuse Lead Project,3.12E+25,2200 State St S,,,,,,,,,
1915,-76.14306034,43.06821141,437000700,20000,Lead,Syracuse Lead Project,3.12E+25,106 Hartley St,,,,,,,,,
1890,-76.14305451,43.06187585,480100400,20000,Lead,Syracuse Lead Project,3.12E+25,110 Schneider St,,,,,,,,,
1930,-76.14294685,42.98921853,1476000700,20000,Lead,Syracuse Lead Project,3.12E+25,147 Richfield Ave,,,,,,,,,
1900,-76.14294418,43.07958284,394009900,20000,Lead,Syracuse Lead Project,3.12E+25,961 Wadsworth St,,,,,,,,,
1920,-76.14293038,43.02483998,1986004700,20000,Lead,Syracuse Lead Project,3.12E+25,2103 State St S,,,,,,,,,
1920,-76.14290278,43.01168922,1407001800,20000,Lead,Syracuse Lead Project,3.12E+25,100 Belle Ave,,,,,,,,,
